GR_NO,c1,c2,c3,c4,c5,c6,c7,C8,C9
3932,0,0,0,0,0,0,0,0,0
3934,0,0,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,0,0,0
3936,0,0,0,0,0,0,0,0,0
3937,0,0,0,0,0,0,0,0,0
3940,0,0,0,0,0,0,0,0,0
3941,0,0,0,0,0,0,0,0,0
3942,0,0,0,0,0,0,0,0,0
3943,0,0,0,0,0,0,0,0,0
3945,0,0,0,0,0,0,0,0,0
3946,0,0,0,0,0,0,0,0,0
3947,0,0,0,0,0,0,0,0,0
3948,0,0,0,0,0,0,0,0,0
3949,0,0,0,0,0,0,0,0,0
3951,0,0,0,0,0,0,0,0,0
3952,0,0,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,0,0,0
3954,1,1,0,0,0,0,1,0,0
3955,0,0,0,0,0,0,0,0,0
3956,1,1,1,1,0,0,1,0,0
3957,0,0,0,0,0,0,0,0,0
3958,1,1,1,1,0,0,1,0,0
3959,1,1,1,1,0,0,1,0,0
3960,1,1,0,0,0,0,1,0,0
3961,1,0,0,0,0,0,1,0,0
3962,1,1,0,0,0,0,1,0,0
3963,0,0,0,0,0,0,0,0,0
3964,1,1,1,1,0,0,1,0,0
3965,1,1,0,0,0,0,1,0,0
3966,0,0,0,0,0,0,0,0,0
3967,1,0,0,0,0,0,1,0,0
3969,1,1,0,0,0,0,1,0,0
3970,1,1,0,0,0,0,1,0,0
3971,1,1,0,0,0,0,1,0,0
3972,1,0,0,0,0,0,1,0,0
3973,1,1,1,1,0,0,1,0,0
3974,1,1,0,0,0,0,1,0,0
3975,1,1,1,1,0,0,1,0,0
3976,1,1,0,0,0,0,1,0,0
3977,1,1,0,0,0,0,1,0,0
3978,1,0,0,0,0,0,1,0,0
3980,1,1,1,1,0,0,1,0,0
3981,0,0,0,0,0,0,0,0,0
3982,1,1,0,0,0,0,1,0,0
3983,1,0,0,0,0,0,1,0,0
3984,1,1,0,0,0,0,1,0,0
3985,1,0,0,0,0,0,1,0,0
3986,1,0,0,0,0,0,1,0,0
3987,1,0,0,0,0,0,1,0,0
3988,1,1,1,1,0,0,1,0,0
3989,1,1,0,0,0,0,1,0,0
3990,1,1,0,0,0,0,1,0,0
3991,1,0,0,0,0,0,1,0,0
3992,1,1,0,0,0,0,1,0,0
3993,0,0,0,0,0,0,0,0,0
3994,1,1,1,1,0,0,1,0,0
3995,1,0,0,0,0,0,1,0,0
3997,1,0,0,0,0,0,1,0,0
3998,1,0,0,0,0,0,1,0,0
4001,1,1,0,0,0,0,1,0,0
4002,1,1,0,0,0,0,1,0,0
4003,1,1,0,0,0,0,1,0,0
4004,1,1,0,0,0,0,1,0,0
4005,1,1,1,1,0,0,1,0,0
4006,1,1,0,0,0,0,1,0,0
4007,1,1,0,0,0,0,1,0,0
4008,1,0,0,0,0,0,1,0,0
4009,1,1,1,1,0,0,1,0,0
4010,0,0,0,0,0,0,0,0,0
4011,1,1,0,0,0,0,1,0,0
4013,0,0,0,0,0,0,0,0,0
4014,1,0,0,0,0,0,1,0,0
4015,0,0,0,0,0,0,0,0,0
4016,1,1,0,0,0,0,1,0,0
4017,1,0,0,0,0,0,1,0,0
4018,1,1,0,0,0,0,1,0,0
4020,1,1,0,0,0,0,1,0,0
4021,1,0,0,0,0,0,1,0,0
4023,1,1,0,0,0,0,1,0,0
4024,1,1,0,0,0,0,1,0,0
4025,1,1,0,0,0,0,1,0,0
4026,1,0,0,0,0,0,1,0,0
4027,0,0,0,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0,0
4029,1,1,0,0,0,0,1,0,0
4030,1,1,0,0,0,0,1,0,0
4031,1,0,0,0,0,0,1,0,0
4032,1,1,0,0,0,0,1,0,0
4033,1,1,0,0,0,0,1,0,0
4034,0,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0
4036,1,0,0,0,0,0,1,0,0
4037,0,0,0,0,0,0,0,0,0
4038,1,0,0,0,0,0,1,0,0
4039,1,1,1,1,0,0,1,0,0
4040,1,1,0,0,0,0,1,0,0
4041,1,1,1,1,0,0,1,0,0
4042,0,0,0,0,0,0,0,0,0
4043,1,0,0,0,0,0,1,0,0
4044,1,1,0,0,0,0,1,0,0
4045,1,1,1,1,0,0,1,0,0
4046,1,1,0,0,0,0,1,0,0
4048,1,1,0,0,0,0,1,0,0
4050,1,1,0,0,0,0,1,0,0
4051,0,0,0,0,0,0,0,0,0
4052,1,1,0,0,0,0,1,0,0
4053,1,1,1,1,0,0,1,0,0
4054,1,1,1,1,0,0,1,0,0
4055,1,1,0,0,0,0,1,0,0
4056,1,0,0,0,0,0,1,0,0
4057,1,0,0,0,0,0,1,0,0
4058,1,1,0,0,0,0,1,0,0
4059,1,1,0,0,0,0,1,0,0
4060,1,1,0,0,0,0,1,0,0
4061,0,0,0,0,0,0,0,0,0
4062,1,1,0,0,0,0,1,0,0
4063,1,1,1,1,0,0,1,0,0
4064,1,1,0,0,0,0,1,0,0
4065,1,1,0,0,0,0,1,0,0
4068,1,1,0,0,0,0,1,0,0
4069,1,1,0,0,0,0,1,0,0
4070,1,1,0,0,0,0,1,0,0
4071,1,0,0,0,0,0,1,0,0
4072,1,1,0,0,0,0,1,0,0
4073,1,1,0,0,0,0,1,0,0
4074,1,1,0,0,0,0,1,0,0
4075,1,1,0,0,0,0,1,0,0
4078,1,1,0,0,0,0,1,0,0
4079,1,1,0,0,0,0,1,0,0
4081,1,0,0,0,0,0,1,0,0
4082,1,1,0,0,0,0,1,0,0
4083,1,1,1,1,0,0,1,0,0
4084,1,1,1,1,0,0,1,0,0
4086,0,0,0,0,0,0,0,0,0
4087,1,1,0,0,0,0,1,0,0
4088,1,1,1,1,0,0,1,0,0
4089,1,0,0,0,0,0,1,0,0
4090,1,1,0,0,0,0,1,0,0
4091,1,0,0,0,0,0,1,0,0
4092,1,1,1,1,0,0,1,0,0
4093,1,1,0,0,0,0,1,0,0
4094,1,1,0,0,0,0,1,0,0
4095,1,1,1,1,0,0,1,0,0
4096,1,1,0,0,0,0,1,0,0
4097,1,0,0,0,0,0,1,0,0
4098,1,1,0,0,0,0,1,0,0
4099,1,0,0,0,1,0,1,0,0
4100,0,0,0,0,0,0,0,0,0
4101,0,0,0,0,0,0,0,0,0
4102,1,1,0,0,0,0,1,0,0
4103,1,0,0,0,0,0,1,0,0
4104,0,0,0,0,0,0,0,0,0
4105,1,0,0,0,0,0,1,0,0
4106,1,1,1,1,0,0,1,0,0
4107,0,0,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0
4111,1,1,1,1,0,0,1,0,0
4112,1,1,1,1,0,0,1,0,0
4114,0,0,0,0,0,0,0,0,0
4119,1,0,0,0,0,0,1,0,0
4121,1,0,0,0,0,0,1,0,0
4124,1,1,0,0,0,0,1,0,0
4127,0,0,0,0,0,0,0,0,0
4128,1,1,0,0,0,0,1,0,0
4130,1,0,0,0,0,0,1,0,0
4131,1,0,0,0,0,0,1,0,0
4132,0,0,0,0,0,0,0,0,0
4133,1,1,0,0,0,0,1,0,0
4134,1,1,1,1,0,0,1,0,0
4136,1,1,0,0,0,0,1,0,0
4137,1,1,0,0,0,0,1,0,0
4139,1,1,0,0,0,0,1,0,0
4140,0,0,0,0,0,0,0,0,0
4143,0,0,0,0,0,0,0,0,0
4144,0,0,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,0,0,0
4147,0,0,0,0,0,0,0,0,0
4148,0,0,0,0,0,0,0,0,0
4149,0,0,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0
4152,0,0,0,0,0,0,0,0,0
4153,0,0,0,0,0,0,0,0,0
4154,0,0,0,0,0,0,0,0,0
4155,0,0,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0,0,0
4157,0,0,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0,0,0
4162,0,0,0,0,0,0,0,0,0
4163,0,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,0,0
4165,0,0,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0,0,0
4168,0,0,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0,0
4171,0,0,0,0,0,0,0,0,0
4201,1,1,1,1,0,0,1,0,0
4204,1,1,1,1,0,0,1,0,0
4208,1,1,1,1,0,0,1,0,0
4211,1,0,0,0,0,0,1,0,0
4212,1,1,1,1,0,0,1,0,0
4214,0,0,0,0,0,0,0,0,0
4215,0,0,0,0,0,0,0,0,0
4217,1,1,0,0,0,0,1,0,0
4219,1,0,0,0,0,0,1,0,0
4220,1,1,1,1,0,0,1,0,0
4222,1,1,0,0,0,0,1,0,0
4223,1,0,0,0,0,0,1,0,0
4224,1,0,0,0,0,0,1,0,0
4225,1,1,1,1,0,0,1,0,0
4226,1,1,0,0,0,0,1,0,0
4227,1,0,0,0,0,0,1,0,0
4228,1,1,0,0,0,0,1,0,0
4229,1,0,0,0,0,0,1,0,0
4230,1,1,0,0,0,0,1,0,0
4231,1,1,0,0,0,0,1,0,0
4232,1,1,0,0,0,0,1,0,0
4233,1,1,0,0,0,0,1,0,0
4234,1,0,0,0,0,0,1,0,0
4235,1,0,0,0,0,0,1,0,0
4236,1,0,0,0,0,0,1,0,0
4237,1,1,0,0,0,0,1,0,0
4238,1,1,0,0,0,0,1,0,0
4239,1,1,0,0,0,0,1,0,0
4240,1,0,0,0,0,0,1,0,0
4241,1,0,0,0,0,0,1,0,0
4242,1,1,0,0,0,0,1,0,0
4243,1,1,0,0,0,0,1,0,0
4244,1,1,1,1,0,0,1,0,0
4245,1,1,0,0,0,0,1,0,0
4246,1,0,0,0,0,0,1,0,0
4247,1,0,0,0,0,0,1,0,0
4248,1,1,0,0,0,0,1,0,0
4249,1,1,0,0,0,0,1,0,0
4250,1,1,0,0,0,0,1,0,0
4251,1,1,0,0,0,0,1,0,0
4252,1,0,0,0,0,0,1,0,0
4253,1,1,0,0,0,0,1,0,0
4254,1,1,0,0,0,0,1,0,0
4255,1,0,0,0,0,0,1,0,0
4257,1,1,0,0,0,0,1,0,0
4258,1,1,0,0,0,0,1,0,0
4259,1,1,0,0,0,0,1,0,0
4260,1,1,0,0,0,0,1,0,0
4261,1,1,0,0,0,0,1,0,0
4262,1,1,0,0,0,0,1,0,0
4263,1,1,0,0,0,0,1,0,0
4264,1,0,0,0,0,0,1,0,0
4265,1,0,0,0,0,0,1,0,0
4266,1,1,0,0,0,0,1,0,0
4267,1,0,0,0,0,0,1,0,0
4268,1,1,0,0,0,0,1,0,0
4269,1,1,1,1,0,0,1,0,0
4271,1,0,0,0,0,0,1,0,0
4272,1,0,0,0,0,0,1,0,0
4273,1,0,0,0,0,0,1,0,0
4274,1,1,0,0,0,0,1,0,0
4275,1,1,1,1,0,0,1,0,0
4276,1,1,0,0,0,0,1,0,0
4277,1,1,1,1,0,0,1,0,0
4278,1,0,0,0,0,0,1,0,0
4279,1,1,0,0,0,0,1,0,0
4280,1,1,0,0,0,0,1,0,0
4281,1,1,1,1,0,0,1,0,0
4282,1,1,0,0,0,0,1,0,0
4283,1,1,0,0,0,0,1,0,0
4284,1,1,1,1,0,0,1,0,0
4285,0,0,0,0,0,0,0,0,0
4286,1,1,0,0,0,0,1,0,0
4287,1,0,0,0,0,0,1,0,0
4288,1,1,0,0,0,0,1,0,0
4289,1,1,0,0,0,0,1,0,0
4290,1,1,0,0,0,0,1,0,0
4291,1,1,0,0,0,0,1,0,0
4292,1,1,0,0,0,0,1,0,0
4293,1,0,0,0,0,0,1,0,0
4294,1,1,1,1,0,0,1,0,0
4295,1,1,0,0,0,0,1,0,0
4296,1,1,0,0,0,0,1,0,0
4297,1,0,0,0,0,0,1,0,0
4299,1,1,0,0,0,0,1,0,0
4300,1,1,1,1,0,0,1,0,0
4301,1,0,0,0,0,0,1,0,0
4302,1,1,0,0,0,0,1,0,0
4303,1,1,1,1,1,0,1,0,0
4304,1,1,0,0,0,0,1,0,0
4305,1,0,0,0,0,0,1,0,0
4306,1,0,0,0,0,0,1,0,0
4307,1,1,1,1,0,0,1,0,0
4308,1,1,1,1,0,0,1,0,0
4309,1,1,0,0,0,0,1,0,0
4310,1,0,0,0,0,0,1,0,0
4311,0,0,0,0,0,0,0,0,0
4312,1,0,0,0,0,0,1,0,0
4313,1,1,0,0,0,0,1,0,0
4315,1,0,0,0,0,0,1,0,0
4316,0,0,0,0,0,0,0,0,0
4317,0,0,0,0,0,0,0,0,0
4318,1,0,0,0,0,0,1,0,0
4319,1,0,0,0,0,0,1,0,0
4320,1,0,0,0,0,0,1,0,0
4321,1,0,0,0,0,0,1,0,0
4322,1,1,0,0,0,0,1,0,0
4323,0,0,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,0,0,0
4325,1,0,0,0,0,0,1,0,0
4326,1,1,1,1,0,0,1,0,0
4327,1,1,0,0,0,0,1,0,0
4328,1,1,0,0,0,0,1,0,0
4329,1,1,1,1,0,0,1,0,0
4330,1,1,1,1,0,0,1,0,0
4331,1,1,1,1,0,0,1,0,0
4332,1,0,0,0,0,0,1,0,0
4333,1,1,0,0,0,0,1,0,0
4334,1,1,0,0,0,0,1,0,0
4335,1,1,1,1,0,0,1,0,0
4336,1,1,1,1,0,0,1,0,0
4337,1,1,1,1,0,0,1,0,0
4338,1,1,0,0,0,0,1,0,0
4339,1,1,1,1,0,0,1,0,0
4340,1,1,1,1,0,0,1,0,0
4341,1,1,1,1,0,0,1,0,0
4342,0,0,0,0,0,0,0,0,0
4344,1,0,0,0,0,0,1,0,0
4345,1,1,0,0,0,0,1,0,0
4347,0,0,0,0,0,0,0,0,0
4348,1,1,1,1,0,0,1,0,0
4349,1,1,1,1,0,0,1,0,0
4350,1,1,0,0,0,0,1,0,0
4351,1,1,0,0,0,0,1,0,0
4352,1,1,0,0,0,0,1,0,0
4353,1,1,0,0,0,0,1,0,0
4354,0,0,0,0,0,0,0,0,0
4355,1,0,0,0,0,0,1,0,0
4356,1,0,0,0,0,0,1,0,0
4357,1,1,0,0,0,0,1,0,0
4358,1,0,0,0,0,0,1,0,0
4359,1,1,0,0,0,0,1,0,0
4360,1,1,0,0,0,0,1,0,0
4361,1,0,0,0,0,0,1,0,0
4362,0,0,0,0,0,0,0,0,0
4363,1,1,0,0,0,0,1,0,0
4364,1,1,1,1,0,0,1,0,0
4365,1,1,0,0,0,0,1,0,0
4368,1,1,1,0,0,0,1,0,0
4369,1,1,0,0,0,0,1,0,0
4370,1,1,0,0,0,0,1,0,0
4371,1,1,1,1,0,0,1,0,0
4372,1,1,1,1,0,0,1,0,0
4373,1,1,0,0,0,0,1,0,0
4374,1,1,0,0,0,0,1,0,0
4375,0,0,0,0,0,0,0,0,0
4376,1,1,0,0,0,0,1,0,0
4377,1,1,1,1,0,0,1,0,0
4378,1,1,0,0,0,0,1,0,0
4379,1,1,0,0,0,0,1,0,0
4380,1,1,0,0,0,0,1,0,0
4381,1,0,0,0,0,0,1,0,0
4382,1,1,1,1,0,0,1,0,0
4383,1,1,0,0,0,0,1,0,0
4384,1,0,0,0,0,0,1,0,0
4385,1,1,1,1,0,0,1,0,0
4386,1,1,1,1,0,0,1,0,0
4387,0,0,0,0,0,0,0,0,0
4388,1,1,0,0,0,0,1,0,0
4389,1,1,0,0,0,0,1,0,0
4390,0,0,0,0,0,0,0,0,0
4392,1,0,0,0,0,0,1,0,0
4394,1,0,0,0,0,0,1,0,0
4395,1,1,0,0,0,0,1,0,0
4396,1,1,1,1,0,0,1,0,0
4397,1,1,0,0,0,0,1,0,0
4398,1,0,0,0,0,0,1,0,0
4399,1,0,0,0,0,0,1,0,0
4400,1,1,0,0,0,0,1,0,0
4401,1,1,1,1,0,0,1,0,0
4402,1,1,1,1,0,0,1,0,0
4403,1,0,0,0,0,0,1,0,0
4404,1,1,1,1,0,0,1,0,0
4405,1,0,0,0,0,0,1,0,0
4406,1,1,1,1,0,0,1,0,0
4407,1,1,0,0,0,0,1,0,0
4409,1,1,1,1,0,0,1,0,0
4410,1,0,0,0,0,0,1,0,0
4411,1,1,0,0,0,0,1,0,0
4412,1,1,0,0,1,0,1,0,0
4414,1,1,1,1,0,0,1,0,0
4415,1,1,0,0,1,0,1,0,0
4416,1,1,1,1,0,0,1,0,0
4417,1,1,0,0,0,0,1,0,0
4418,1,1,0,0,0,0,1,0,0
4419,1,1,0,0,0,0,1,0,0
4420,1,1,1,1,0,0,1,0,0
4421,1,1,0,0,0,0,1,0,0
4422,1,1,1,1,0,0,1,0,0
4424,1,0,0,0,0,0,1,0,0
4425,1,1,1,1,0,0,1,0,0
4426,1,1,1,1,0,0,1,0,0
4427,1,0,0,0,0,0,1,0,0
4428,1,0,0,0,0,0,1,0,0
4429,1,0,0,0,0,0,1,0,0
4430,1,1,1,1,0,0,1,0,0
4431,1,0,0,0,0,0,1,0,0
4432,1,1,1,1,0,0,1,0,0
4433,1,1,0,0,1,0,1,0,0
4434,1,1,0,0,1,0,1,0,0
4435,1,1,0,0,1,0,1,0,0
4436,1,1,0,0,1,0,1,0,0
4437,1,1,0,0,1,0,1,0,0
4439,1,1,0,0,1,0,1,0,0
4440,1,1,0,0,1,0,1,0,0
4442,1,1,0,0,1,0,1,0,0
4443,1,1,0,0,1,0,1,0,0
4444,0,0,0,0,0,0,0,0,0
4445,1,1,0,0,0,0,1,0,0
4446,1,1,0,0,0,0,1,0,0
4448,1,0,0,0,0,0,1,0,0
4449,1,1,0,0,0,0,1,0,0
4450,1,1,1,1,0,0,1,0,0
4451,1,1,1,1,0,0,1,0,0
4452,1,1,0,0,0,0,1,0,0
4454,1,1,0,0,0,0,1,0,0
4455,0,0,0,0,0,0,0,0,0
4456,1,1,1,1,0,0,1,0,0
4457,1,1,0,0,0,0,1,0,0
4459,1,0,0,0,1,0,1,0,0
4460,1,0,0,0,0,0,1,0,0
4461,1,1,0,0,0,0,1,0,0
4462,1,1,1,1,0,0,1,0,0
4463,1,1,0,0,1,0,1,0,0
4465,1,1,0,0,1,0,1,0,0
4466,0,0,0,0,0,0,0,0,0
4467,1,1,0,0,0,0,1,0,0
4468,1,0,0,0,0,0,1,0,0
4469,1,1,0,0,1,0,1,0,0
4470,1,1,0,0,1,0,1,0,0
4472,1,1,0,0,1,0,1,0,0
4473,1,1,1,1,0,0,1,0,0
4474,1,1,0,0,0,0,1,0,0
4475,1,0,0,0,1,0,1,0,0
4476,0,0,0,0,0,0,0,0,0
4477,1,1,0,0,1,0,1,0,0
4478,1,1,0,0,1,0,1,0,0
4479,1,1,0,0,1,0,1,0,0
4480,1,0,0,0,0,0,1,0,0
4482,1,1,0,0,1,0,1,0,0
4483,0,0,0,0,0,0,0,0,0
4485,1,1,1,1,0,0,1,0,0
4486,1,1,0,0,0,0,1,0,0
4487,1,0,0,0,0,0,1,0,0
4488,1,1,1,1,0,0,1,0,0
4489,1,1,0,0,1,0,1,0,0
4491,1,1,0,0,0,0,1,0,0
4494,1,1,1,1,0,0,1,0,0
4495,1,1,1,1,0,0,1,0,0
4496,1,1,0,0,0,0,1,0,0
4497,1,1,0,0,0,0,1,0,0
4498,1,0,0,0,0,0,1,0,0
4499,1,1,0,0,1,0,1,0,0
4500,0,0,0,0,0,0,0,0,0
4501,0,0,0,0,0,0,0,0,0
4502,1,1,0,0,0,0,1,0,0
4503,1,1,0,0,0,0,1,0,0
4504,0,0,0,0,0,0,0,0,0
4505,1,1,0,0,1,0,1,0,0
4506,1,1,1,1,0,0,1,0,0
4507,1,1,0,0,0,0,1,0,0
4508,1,1,1,1,0,0,1,0,0
4509,1,1,0,0,0,0,1,0,0
4510,1,1,1,1,0,0,1,0,0
4511,0,0,0,0,0,0,0,0,0
4512,1,1,1,1,0,0,1,0,0
4513,1,0,0,0,0,0,1,0,0
4514,0,0,0,0,0,0,0,0,0
4515,1,0,0,0,0,0,1,0,0
4516,1,1,0,0,0,0,1,0,0
4517,1,1,0,0,0,0,1,0,0
4518,1,1,1,1,0,0,1,0,0
4519,0,0,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0,0,0
4521,0,0,0,0,0,0,0,0,0
4522,0,0,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0,0,0
4524,0,0,0,0,0,0,0,0,0
4525,0,0,0,0,0,0,0,0,0
4526,0,0,0,0,0,0,0,0,0
4527,0,0,0,0,0,0,0,0,0
4528,0,0,0,0,0,0,0,0,0
4529,0,0,0,0,0,0,0,0,0
4530,0,0,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0,0,0
4533,0,0,0,0,0,0,0,0,0
4534,0,0,0,0,0,0,0,0,0
4535,0,0,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0,0,0
4538,0,0,0,0,0,0,0,0,0
4539,0,0,0,0,0,0,0,0,0
4540,0,0,0,0,0,0,0,0,0
4541,0,0,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,0,0,0
4543,0,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0,0,0
4545,0,0,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0,0,0
4547,0,0,0,0,0,0,0,0,0
4548,1,1,0,0,0,0,1,0,0
4549,0,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,0,0,0
4551,0,0,0,0,0,0,0,0,0
4552,1,1,0,0,0,0,1,0,0
4553,0,0,0,0,0,0,0,0,0
4554,1,0,0,0,0,0,1,0,0
4555,1,0,0,0,0,0,1,0,0
4556,1,0,0,0,0,0,1,0,0
4558,1,0,0,0,0,0,1,0,0
4559,0,0,0,0,0,0,0,0,0
4560,0,0,0,0,0,0,0,0,0
4567,1,1,0,0,0,0,1,0,0
4573,1,1,1,1,0,0,1,0,0
4574,1,0,0,0,0,0,1,0,0
4575,0,0,0,0,0,0,0,0,0
4576,1,1,0,0,0,0,1,0,0
4577,1,0,0,0,0,0,1,0,0
4578,1,0,0,0,0,0,1,0,0
4579,1,1,0,0,0,0,1,0,0
4580,1,1,1,1,0,0,1,0,0
4581,1,0,0,0,0,0,1,0,0
4582,1,1,0,0,0,0,1,0,0
4583,1,0,0,0,0,0,1,0,0
4584,1,0,0,0,0,0,1,0,0
4585,1,1,0,0,0,0,1,0,0
4586,1,0,0,0,0,0,1,0,0
4587,1,1,0,0,0,0,1,0,0
4588,1,1,0,0,0,0,1,0,0
4589,1,1,1,1,0,0,1,0,0
4590,1,1,0,0,0,0,1,0,0
4591,1,1,1,1,0,0,1,0,0
4592,1,0,0,0,0,0,1,0,0
4593,1,0,0,0,0,0,1,0,0
4594,1,1,0,0,0,0,1,0,0
4595,1,0,0,0,0,0,1,0,0
4596,1,0,0,0,0,0,1,0,0
4597,1,1,0,0,0,0,1,0,0
4598,1,1,1,1,0,0,1,0,0
4599,1,0,0,0,0,0,1,0,0
4600,1,0,0,0,0,0,1,0,0
4601,1,0,0,0,0,0,1,0,0
4602,1,1,0,0,0,0,1,0,0
4603,1,1,0,0,0,0,1,0,0
4604,1,1,1,1,0,0,1,0,0
4605,1,0,0,0,0,0,1,0,0
4606,1,1,0,0,0,0,1,0,0
4607,1,0,0,0,0,0,1,0,0
4608,1,0,0,0,0,0,1,0,0
4609,1,0,0,0,0,0,1,0,0
4610,0,0,0,0,0,0,0,0,0
4611,1,1,0,0,0,0,1,0,0
4612,1,0,0,0,0,0,1,0,0
4614,1,0,0,0,0,0,1,0,0
4615,1,0,0,0,0,0,1,0,0
4616,1,0,0,0,0,0,1,0,0
4617,1,1,0,0,0,0,1,0,0
4618,1,0,0,0,0,0,1,0,0
4619,1,0,0,0,0,0,1,0,0
4620,1,1,1,1,0,0,1,0,0
4621,1,1,0,0,0,0,1,0,0
4622,1,0,0,0,0,0,1,0,0
4623,1,0,0,0,0,0,1,0,0
4624,1,1,0,0,0,0,1,0,0
4625,1,1,1,1,0,0,1,0,0
4626,1,0,0,0,0,0,1,0,0
4627,1,0,0,0,0,0,1,0,0
4628,1,0,0,0,0,0,1,0,0
4629,1,0,0,0,0,0,1,0,0
4630,1,0,0,0,0,0,1,0,0
4631,1,0,0,0,0,0,1,0,0
4632,1,1,1,1,0,0,1,0,0
4633,1,0,0,0,0,0,1,0,0
4634,1,1,1,1,0,0,1,0,0
4635,1,0,0,0,0,0,1,0,0
4636,1,1,0,0,0,0,1,0,0
4637,1,0,0,0,0,0,1,0,0
4638,1,0,0,0,0,0,1,0,0
4639,1,0,0,0,0,0,1,0,0
4640,1,1,0,0,0,0,1,0,0
4641,1,0,0,0,0,0,1,0,0
4642,1,1,1,1,0,0,1,0,0
4643,0,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,0,0,0
4645,1,1,0,0,0,0,1,0,0
4647,1,1,0,0,0,0,1,0,0
4648,0,0,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,0,0,0
4650,1,0,0,0,0,0,1,0,0
4651,1,1,0,0,0,0,1,0,0
4652,1,0,0,0,0,0,1,0,0
4653,1,1,0,0,0,0,1,0,0
4654,1,0,0,0,0,0,1,0,0
4655,1,1,1,1,0,0,1,0,0
4656,1,0,0,0,0,0,1,0,0
4657,1,1,0,0,0,0,1,0,0
4658,1,1,0,0,0,0,1,0,0
4659,1,1,1,1,0,0,1,0,0
4660,1,0,0,0,0,0,1,0,0
4661,0,0,0,0,0,0,0,0,0
4662,1,1,0,0,0,0,1,0,0
4663,1,0,0,0,0,0,1,0,0
4664,1,1,0,0,0,0,1,0,0
4665,1,1,0,0,0,0,1,0,0
4666,1,0,0,0,0,0,1,0,0
4667,1,0,0,0,0,0,1,0,0
4668,1,1,0,0,0,0,1,0,0
4669,1,0,0,0,0,0,1,0,0
4670,1,0,0,0,0,0,1,0,0
4671,1,1,0,0,0,0,1,0,0
4672,1,1,0,0,0,0,1,0,0
4673,1,0,0,0,0,0,1,0,0
4674,1,1,0,0,0,0,1,0,0
4675,1,1,0,0,0,0,1,0,0
4676,1,1,0,0,0,0,1,0,0
4677,1,0,0,0,0,0,1,0,0
4678,1,0,0,0,0,0,1,0,0
4679,1,1,0,0,0,0,1,0,0
4680,1,1,0,0,0,0,1,0,0
4681,1,1,0,0,0,0,1,0,0
4682,0,0,0,0,0,0,0,0,0
4683,1,1,0,0,0,0,1,0,0
4684,1,1,0,0,0,0,1,0,0
4685,1,1,0,0,0,0,1,0,0
4686,1,0,0,0,0,0,1,0,0
4687,0,0,0,0,0,0,0,0,0
4688,1,0,0,0,0,0,1,0,0
4689,1,1,0,0,0,0,1,0,0
4690,1,0,0,0,0,0,1,0,0
4692,1,1,0,0,0,0,1,0,0
4693,1,1,0,0,0,0,1,0,0
4694,1,1,0,0,0,0,1,0,0
4695,1,1,0,0,0,0,1,0,0
4696,1,1,1,1,0,0,1,0,0
4697,1,0,0,0,0,0,1,0,0
4698,1,1,0,0,0,0,1,0,0
4699,1,1,0,0,0,0,1,0,0
4700,0,0,0,0,0,0,0,0,0
4701,1,1,0,0,0,0,1,0,0
4702,1,1,0,0,0,0,1,0,0
4703,1,1,0,0,0,0,1,0,0
4704,1,1,1,1,0,0,1,0,0
4705,1,1,0,0,0,0,1,0,0
4706,1,1,0,0,0,0,1,0,0
4707,1,1,1,1,0,0,1,0,0
4708,1,1,0,0,0,0,1,0,0
4709,1,1,1,1,0,0,1,0,0
4710,1,1,0,0,0,0,1,0,0
4711,1,0,0,0,0,0,1,0,0
4712,0,0,0,0,0,0,0,0,0
4713,1,1,0,0,0,0,1,0,0
4714,1,1,0,0,0,0,1,0,0
4716,1,1,0,0,0,0,1,0,0
4717,1,0,0,0,0,0,1,0,0
4718,1,0,0,0,0,0,1,0,0
4719,1,0,0,0,0,0,1,0,0
